section_id,region_id,admin_name,municipality_code,place_name,address,latitude,longitude,voting_mode,registered_voters,voters_signed,turnout,total_valid_candidate_votes,progressive_bulgaria_votes,progressive_bulgaria_share,top_party_name,top_party_share,winner_margin,turnout_2024,top_party_name_2024,top_party_share_2024,ppdb_share_2024,ppdb_plus_gerb_share_2024,turnout_delta_2026_minus_2024,pb_share_2026_minus_2024_top_party_share,historical_swing_lead,control_group_level,control_count,control_weighted_pb_share,pb_share_minus_control,turnout_minus_control,pb_votes_minus_control_expectation,pb_control_z,matched_positive_residual,matched_relative_high_turnout_high_share,regional_lead_score,matched_control_score,geo_cluster_id,is_geo_clustered,validation_issue_count,validation_issue_types,validation_issue_details,voting_method_lead_flag,score_matched_control,score_regional,score_positive_residual,score_relative_high_turnout_high_share,score_geo_cluster,score_validation,score_method,score_historical,score_high_impact,score_extreme_absolute,anomaly_score,anomaly_category,anomaly_category_label,evidence_summary,cik_search_url,candidate_protocol_html_url,candidate_protocol_pdf_search_url
201000404,20,20. СИЛИСТРА,10,гр.Дулово,"ГР.ДУЛОВО, Читалище ул. Васил Левски  №19",43.823707,27.1412984,mixed_machine_paper,743,336,0.4522207267833109,318,170,0.5345911949685535,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5345911949685535,0.3773584905660377,0.384931506849315,АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС,0.3183520599250936,0.0524344569288389,0.348314606741573,0.0672892199339958,0.2162391350434598,0.0,domestic_same_municipality_voting_mode,30,0.327768014059754,0.2068231809087994,0.0899133708951407,65.76977152899823,7.8572378812458465,1,0,0,3,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 3; +65.8 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/201000404,https://results.cik.bg/pe202604/protokoli/64/20/201000404.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/201000404.0.pdf
092100009,09,09. КЪРДЖАЛИ,21,гр.Момчилград,"ГР.МОМЧИЛГРАД, ДГ  Зорница ",41.5317316,25.4112627,mixed_machine_paper,979,302,0.3084780388151175,294,124,0.4217687074829932,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4217687074829932,0.1054421768707483,0.242728184553661,АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС,0.3677130044843049,0.0358744394618834,0.2600896860986547,0.0657498542614564,0.0540557029986882,0.0,domestic_same_municipality_voting_mode,30,0.2038969008898435,0.2178718065931497,0.0501450697168177,64.05431113838601,9.272241405967373,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +64.1 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/092100009,https://results.cik.bg/pe202604/protokoli/64/09/092100009.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/092100009.0.pdf
272200001,27,27. СТАРА ЗАГОРА,22,гр.Мъглиж,"гр.Мъглиж, ул. Гео Милев  №10, ОУ  Христо Ботев ",42.60717937,25.54495096,mixed_machine_paper,594,283,0.4764309764309764,272,166,0.6102941176470589,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6102941176470589,0.5,0.3525305410122164,ГЕРБ-СДС,0.3005181347150259,0.1139896373056994,0.4145077720207253,0.12390043541876,0.3097759829320329,0.0,domestic_same_municipality_voting_mode,14,0.3750350631136044,0.2352590545334544,0.0097754184554174,63.990462833099585,8.01432659666419,1,0,0,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +64.0 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/272200001,https://results.cik.bg/pe202604/protokoli/64/27/272200001.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/272200001.0.pdf
022300003,02,02. БУРГАС,23,гр.Сунгурларе,"ГР.СУНГУРЛАРЕ, СУ  Христо Ботев -начален курс",42.759712,26.7791684,mixed_machine_paper,600,289,0.4816666666666667,282,153,0.5425531914893617,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5425531914893617,0.4113475177304964,0.3527508090614886,ДПС-Ново начало,0.2696078431372549,0.0392156862745098,0.2205882352941176,0.128915857605178,0.2729453483521067,0.0,domestic_same_municipality_voting_mode,14,0.3168954889324741,0.2256577025568875,0.0024955139361421,63.6354721210423,8.144662848847716,1,0,0,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +63.6 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/022300003,https://results.cik.bg/pe202604/protokoli/64/02/022300003.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/022300003.0.pdf
190500017,19,19. РУСЕ,05,гр.Сеново,"ГР.СЕНОВО, ул.  Александър Стамболийски  №9А, Клуб",43.6582645,26.373607,mixed_machine_paper,323,177,0.5479876160990712,174,112,0.6436781609195402,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6436781609195402,0.5862068965517241,0.3944954128440367,ВЪЗРАЖДАНЕ,0.2295081967213114,0.0245901639344262,0.1967213114754098,0.1534922032550345,0.4141699641982287,0.0,domestic_same_municipality_voting_mode,18,0.2787674530572941,0.364910707862246,0.1674755587462547,63.49446316803081,10.735012130619058,1,0,0,3,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 3; +63.5 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/190500017,https://results.cik.bg/pe202604/protokoli/64/19/190500017.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/190500017.0.pdf
014400022,01,01. БЛАГОЕВГРАД,44,с.Полето,"С.ПОЛЕТО, КМЕТСТВО",41.8595948,23.1434227,mixed_machine_paper,555,408,0.7351351351351352,403,146,0.3622828784119106,ГЕРБ-СДС,0.5086848635235732,0.1464019851116625,0.6484962406015038,ГЕРБ-СДС,0.7653958944281525,0.0263929618768328,0.7917888563049853,0.0866388945336313,-0.4031130160162419,0.0,domestic_same_municipality_voting_mode,18,0.2060883235672431,0.1561945548446675,0.0421990733291373,62.94640560240103,7.751854719872801,1,0,0,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +62.9 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/014400022,https://results.cik.bg/pe202604/protokoli/64/01/014400022.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/014400022.0.pdf
030100014,03,03. ВАРНА,01,с.Синдел,"С.СИНДЕЛ, Фоайе на НЧ  Н. Й. Вапцаров - 1908 , ул. Н. Вапцаров  №2",43.1087342,27.6056675,mixed_machine_paper,880,258,0.2931818181818181,247,167,0.6761133603238867,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6761133603238867,0.5384615384615385,0.3977142857142857,ГЕРБ-СДС,0.5916398713826366,0.0160771704180064,0.6077170418006431,-0.1045324675324675,0.08447348894125,0.0,domestic_same_municipality_voting_mode,8,0.4235486508585445,0.2525647094653421,-0.2448106771277504,62.3834832379395,8.033192282473006,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +62.4 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/030100014,https://results.cik.bg/pe202604/protokoli/64/03/030100014.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/030100014.0.pdf
221000012,22,22. СМОЛЯН,10,с.Любча,"С.ЛЮБЧА, Кметството",41.6192783,24.0970389,mixed_machine_paper,691,365,0.5282199710564399,354,178,0.5028248587570622,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5028248587570622,0.1384180790960452,0.4628879892037786,ГЕРБ-СДС,0.5446153846153846,0.1076923076923077,0.6523076923076923,0.0653319818526612,-0.0417905258583224,0.0,domestic_same_municipality_voting_mode,10,0.3279823733081523,0.1748424854489098,0.0086815776008011,61.89423984891407,7.007014532072072,1,0,0,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +61.9 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/221000012,https://results.cik.bg/pe202604/protokoli/64/22/221000012.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/221000012.0.pdf
181100005,18,18. РАЗГРАД,11,гр.Завет,"ГР.ЗАВЕТ, Дирекция  Социално подпомагане , ул.  Лудогорие  № 19",43.757745,26.677036,mixed_machine_paper,743,284,0.3822341857335128,279,133,0.4767025089605735,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4767025089605735,0.3476702508960573,0.3232044198895027,ГЕРБ-СДС,0.2863436123348017,0.211453744493392,0.4977973568281938,0.05902976584401,0.1903588966257717,0.0,domestic_same_municipality_voting_mode,13,0.2580645161290322,0.2186379928315412,0.0557879047417773,61.0,8.346041035496025,1,0,0,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +61.0 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/181100005,https://results.cik.bg/pe202604/protokoli/64/18/181100005.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/181100005.0.pdf
092100001,09,09. КЪРДЖАЛИ,21,гр.Момчилград,"ГР.МОМЧИЛГРАД, Бившата ПГ по машиностроене и лека промишленост  Васил Левски ",41.52608,25.4077014,mixed_machine_paper,1211,373,0.3080099091659785,359,134,0.3732590529247911,Движение за права и свободи - ДПС,0.3955431754874652,0.022284122562674,0.2752066115702479,АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС,0.46875,0.053125,0.13125,0.0328032975957305,-0.0954909470752088,0.0,domestic_same_municipality_voting_mode,30,0.2044010537734387,0.1688579991513524,0.0496769400676787,60.62002169533551,7.933780818705952,1,0,0,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +60.6 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/092100001,https://results.cik.bg/pe202604/protokoli/64/09/092100001.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/092100001.0.pdf
270700006,27,27. СТАРА ЗАГОРА,07,гр.Гълъбово,"ГР.ГЪЛЪБОВО, автосервиз, ул. Ропотамо  №1",42.145155,25.8814558,mixed_machine_paper,735,453,0.6163265306122448,442,260,0.5882352941176471,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5882352941176471,0.4638009049773756,0.4948186528497409,ДПС-Ново начало,0.3212290502793296,0.0558659217877094,0.2206703910614525,0.1215078777625039,0.2670062438383174,0.0,domestic_same_municipality_voting_mode,12,0.4513003569607343,0.1369349371569127,0.0591258392003088,60.525242223355434,5.785291203988662,1,0,0,3,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 3; +60.5 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/270700006,https://results.cik.bg/pe202604/protokoli/64/27/270700006.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/270700006.0.pdf
022100018,02,02. БУРГАС,21,с.Равадиново,"С.РАВАДИНОВО, Кметството",42.3830151,27.6674815,mixed_machine_paper,607,365,0.6013179571663921,355,245,0.6901408450704225,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6901408450704225,0.5549295774647887,0.5486577181208053,БСП – ОБЕДИНЕНА ЛЕВИЦА,0.4384858044164038,0.0441640378548895,0.3154574132492113,0.0526602390455868,0.2516550406540187,0.0,domestic_same_municipality_voting_mode,15,0.5209832134292566,0.1691576316411659,0.0478044436528786,60.050959232613906,6.3799685952004666,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +60.1 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/022100018,https://results.cik.bg/pe202604/protokoli/64/02/022100018.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/022100018.0.pdf
020400144,02,02. БУРГАС,04,гр.Бургас,"ГР.БУРГАС, СУ  Константин Петканов ",42.4571295,27.421387,mixed_machine_paper,585,296,0.505982905982906,287,203,0.7073170731707317,ПРОГРЕСИВНА БЪЛГАРИЯ,0.7073170731707317,0.5923344947735192,1.0,ГЕРБ-СДС,0.3636363636363636,0.0695187165775401,0.4331550802139037,-0.494017094017094,0.343680709534368,0.0,domestic_same_municipality_voting_mode,30,0.4987584650112867,0.208558608159445,-0.0187201150327287,59.85632054176071,7.066435557265636,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +59.9 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/020400144,https://results.cik.bg/pe202604/protokoli/64/02/020400144.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/020400144.0.pdf
030605377,03,03. ВАРНА,06,гр.Варна,"ГР.ВАРНА, ОУ  Кап. Петко Войвода , ул.  Кап.І р.Георги Купов  №38",43.1626923,27.9377048,mixed_machine_paper,1115,600,0.5381165919282511,582,313,0.5378006872852233,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5378006872852233,0.4192439862542955,0.3628488931665062,ГЕРБ-СДС,0.2904109589041095,0.0904109589041095,0.3808219178082191,0.1752676987617448,0.2473897283811137,0.0,domestic_same_municipality_voting_mode,30,0.4359531046461137,0.1018475826391095,-0.0037148220595035,59.275293095961786,4.954898058523949,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +59.3 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/030605377,https://results.cik.bg/pe202604/protokoli/64/03/030605377.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/030605377.0.pdf
254621024,25,25. СОФИЯ 25 МИР,46,с.Кътина,"С.КЪТИНА, Помещение на ГПК  Искра -площада - пл. Площада №1",42.84527741,23.31920028,mixed_machine_paper,769,476,0.6189856957087126,462,252,0.5454545454545454,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5454545454545454,0.3982683982683982,0.4191461836998706,ГЕРБ-СДС,0.3712374581939799,0.0903010033444816,0.4615384615384615,0.199839512008842,0.1742170872605655,0.0,domestic_same_municipality_voting_mode,30,0.4171774059963558,0.1282771394581895,0.0724326484272924,59.26403842968361,5.591671829132275,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +59.3 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/254621024,https://results.cik.bg/pe202604/protokoli/64/25/254621024.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/254621024.0.pdf
021800016,02,02. БУРГАС,18,с.Каравельово,"С.КАРАВЕЛЬОВО, Училището",42.92953092,27.15013504,mixed_machine_paper,450,203,0.4511111111111111,186,92,0.4946236559139785,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4946236559139785,0.3387096774193548,0.5180995475113123,АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС,0.7383177570093458,0.0046728971962616,0.116822429906542,-0.0669884364002011,-0.2436941010953672,0.0,domestic_same_municipality_voting_mode,30,0.1794419970631424,0.315181658850836,0.0014621251516727,58.62378854625551,11.20213286257777,1,0,0,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +58.6 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/021800016,https://results.cik.bg/pe202604/protokoli/64/02/021800016.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/021800016.0.pdf
302100006,30,30. ШУМЕН,21,с.Крива река,"С.КРИВА РЕКА, Начално училище ул.  Георги Димитров  №8",43.5033923,27.1400837,mixed_machine_paper,545,262,0.4807339449541284,249,115,0.4618473895582329,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4618473895582329,0.0120481927710843,0.4677419354838709,ДПС-Ново начало,0.6784140969162996,0.0220264317180616,0.039647577092511,0.0129920094702574,-0.2165667073580667,0.0,domestic_same_municipality_voting_mode,10,0.2274712187375943,0.2343761708206386,0.0694056600585082,58.35966653433902,8.822518275993394,1,0,0,3,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 3; +58.4 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/302100006,https://results.cik.bg/pe202604/protokoli/64/30/302100006.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/302100006.0.pdf
170100034,17,17. ПЛОВДИВ област,01,гр.Асеновград,"ГР.АСЕНОВГРАД, кв. Изток, ОУ Отец Паисий, ул.Христо Ботев №9",42.0068483,24.8820255,mixed_machine_paper,780,376,0.482051282051282,362,220,0.6077348066298343,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6077348066298343,0.5027624309392266,0.3180661577608142,ГЕРБ-СДС,0.3133047210300429,0.055793991416309,0.3690987124463519,0.1639851242904677,0.2944300855997913,0.0,domestic_same_municipality_voting_mode,30,0.4500313610704579,0.1577034455593763,0.0237501237501237,57.08864729249424,6.031219230587603,1,0,0,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +57.1 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/170100034,https://results.cik.bg/pe202604/protokoli/64/17/170100034.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/170100034.0.pdf
153900003,15,15. ПЛЕВЕН,39,гр.Кнежа,"ГР.КНЕЖА, ул.  Опълченска  №84, ОУ  Васил Левски ",43.491131,24.0742656,mixed_machine_paper,724,349,0.4820441988950276,334,204,0.6107784431137725,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6107784431137725,0.4461077844311377,0.3292682926829268,ГЕРБ-СДС,0.3008849557522124,0.0663716814159292,0.3672566371681416,0.1527759062121007,0.3098934873615601,0.0,domestic_same_municipality_voting_mode,15,0.440041928721174,0.1707365143925985,-0.0314693146184859,57.025995807127885,6.286006997659439,1,0,0,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +57.0 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/153900003,https://results.cik.bg/pe202604/protokoli/64/15/153900003.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/153900003.0.pdf
030605364,03,03. ВАРНА,06,гр.Варна,"ГР.ВАРНА, Варненска морска гимназия  Св. Н. Чудотворец , ул.  Народни будители  №4",43.1844692,27.8904699,mixed_machine_paper,814,438,0.538083538083538,427,245,0.5737704918032787,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5737704918032787,0.4660421545667447,0.3963855421686747,ГЕРБ-СДС,0.2468354430379747,0.1329113924050632,0.379746835443038,0.1416979959148633,0.326935048765304,0.0,domestic_same_municipality_voting_mode,30,0.4402359781121751,0.1335345136911035,-0.0001182130418277,57.01923734610122,5.558558873916417,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +57.0 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/030605364,https://results.cik.bg/pe202604/protokoli/64/03/030605364.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/030605364.0.pdf
132000019,13,13. ПАЗАРДЖИК,20,с.Бъта,"С.БЪТА, Младежки дом - Ритуална зала, ул.  Благой Ендаров  №2",42.4489505,24.1804186,mixed_machine_paper,818,443,0.5415647921760391,428,285,0.6658878504672897,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6658878504672897,0.5397196261682243,0.3478787878787879,ГЕРБ-СДС,0.2454212454212454,0.0915750915750915,0.336996336996337,0.1936860042972512,0.4204666050460443,0.0,domestic_same_municipality_voting_mode,24,0.533003300330033,0.1328845501372567,0.0426324633197692,56.87458745874591,5.5102908169495946,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +56.9 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/132000019,https://results.cik.bg/pe202604/protokoli/64/13/132000019.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/132000019.0.pdf
060800013,06,06. ВРАЦА,08,гр.Бяла Слатина,"ГР.БЯЛА СЛАТИНА, ПАГ  Н.Й.Вапцаров , ет.1, ул. Кл. Охридски  №2",43.4713955,23.9341179,mixed_machine_paper,562,281,0.5,271,172,0.6346863468634686,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6346863468634686,0.4538745387453874,0.3873720136518771,ГЕРБ-СДС,0.427906976744186,0.041860465116279,0.4697674418604651,0.1126279863481228,0.2067793701192825,0.0,domestic_same_municipality_voting_mode,30,0.426238613641413,0.2084477332220555,-0.0781604706226963,56.48933570317707,6.938886252098518,1,0,0,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +56.5 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/060800013,https://results.cik.bg/pe202604/protokoli/64/06/060800013.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/060800013.0.pdf
271200085,27,27. СТАРА ЗАГОРА,12,с.Горно Черковище,"С.ГОРНО ЧЕРКОВИЩЕ, Пенсионерски клуб",42.571308,25.3137774,mixed_machine_paper,1011,426,0.4213649851632047,415,260,0.6265060240963856,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6265060240963856,0.5590361445783133,0.264,ГЕРБ-СДС,0.292,0.036,0.328,0.1573649851632046,0.3345060240963856,0.0,domestic_same_municipality_voting_mode,30,0.4911339244050396,0.1353720996913459,-0.0951261284336136,56.179421371908546,5.516345984918495,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +56.2 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/271200085,https://results.cik.bg/pe202604/protokoli/64/27/271200085.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/271200085.0.pdf
061000059,06,06. ВРАЦА,10,гр.Враца,"ГР.ВРАЦА, СУ  Никола Войводов  ж.к. Дъбника ",43.2237698,23.5477222,mixed_machine_paper,613,324,0.5285481239804242,318,238,0.7484276729559748,ПРОГРЕСИВНА БЪЛГАРИЯ,0.7484276729559748,0.6823899371069182,0.3422712933753943,ГЕРБ-СДС,0.25,0.12,0.37,0.1862768306050298,0.4984276729559748,0.0,domestic_same_municipality_voting_mode,30,0.5774126359638972,0.1710150369920775,0.0189525095865823,54.382781763480665,6.173713383965625,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +54.4 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/061000059,https://results.cik.bg/pe202604/protokoli/64/06/061000059.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/061000059.0.pdf
211100019,21,21. СЛИВЕН,11,с.Мокрен,"С.МОКРЕН, Кметство",42.7406242,26.6323306,mixed_machine_paper,685,296,0.4321167883211679,280,175,0.625,ПРОГРЕСИВНА БЪЛГАРИЯ,0.625,0.4964285714285714,0.3020527859237537,ГЕРБ-СДС,0.5767195767195767,0.0317460317460317,0.6084656084656085,0.1300640023974142,0.0482804232804232,0.0,domestic_same_municipality_voting_mode,22,0.4309810003877471,0.1940189996122528,0.1130361992424459,54.325319891430794,6.555877505316715,1,0,0,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +54.3 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/211100019,https://results.cik.bg/pe202604/protokoli/64/21/211100019.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/211100019.0.pdf
020100009,02,02. БУРГАС,01,гр.Айтос,"ГР.АЙТОС, Клуб на ул. Паркова  52",42.7078825,27.2588355,mixed_machine_paper,796,409,0.5138190954773869,404,219,0.5420792079207921,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5420792079207921,0.4257425742574258,0.3709273182957393,ГЕРБ-СДС,0.2664359861591695,0.0519031141868512,0.3183391003460207,0.1428917771816475,0.2756432217616226,0.0,domestic_same_municipality_voting_mode,30,0.4081184056271981,0.1339608022935939,0.1498383879550673,54.12016412661194,5.478452673117788,1,0,0,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +54.1 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/020100009,https://results.cik.bg/pe202604/protokoli/64/02/020100009.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/020100009.0.pdf
012800008,01,01. БЛАГОЕВГРАД,28,с.Сливница,"С.СЛИВНИЦА, КМЕТСТВО",41.69266590000001,23.1653164,mixed_machine_paper,466,275,0.5901287553648069,267,155,0.5805243445692884,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5805243445692884,0.4157303370786517,0.5281385281385281,ГЕРБ-СДС,0.5546218487394958,0.1050420168067226,0.6596638655462185,0.0619902272262787,0.0259024958297925,0.0,domestic_same_municipality_voting_mode,7,0.3779644268774703,0.202559917691818,0.0353461466691547,54.08349802371542,6.826153783466843,1,0,0,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +54.1 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/012800008,https://results.cik.bg/pe202604/protokoli/64/01/012800008.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/012800008.0.pdf
262000001,26,26. СОФИЯ област,20,гр.Ихтиман,"ГР.ИХТИМАН, КЛУБ I-ВИ КВАРТАЛ",42.4377012,23.8162903,mixed_machine_paper,485,485,1.0,472,235,0.4978813559322034,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4978813559322034,0.3347457627118644,0.3970420932878271,ГЕРБ-СДС,0.3463855421686747,0.0421686746987951,0.3885542168674699,0.6029579067121729,0.1514958137635287,0.0,domestic_same_municipality_voting_mode,16,0.3837811589511168,0.1141001969810865,0.4266114743817455,53.85529297507284,5.097392575678688,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +53.9 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/262000001,https://results.cik.bg/pe202604/protokoli/64/26/262000001.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/262000001.0.pdf
181600013,18,18. РАЗГРАД,16,гр.Кубрат,"ГР.КУБРАТ, ул. Цар Иван Асен II  №9 - ПГ",43.797197,26.5033285,mixed_machine_paper,937,312,0.3329775880469584,290,157,0.5413793103448276,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5413793103448276,0.4413793103448276,0.2245989304812834,ГЕРБ-СДС,0.2448979591836734,0.0663265306122449,0.3112244897959184,0.1083786575656749,0.2964813511611541,0.0,domestic_same_municipality_voting_mode,24,0.3560246262093228,0.1853546841355047,-0.0354882454284301,53.752858399296386,6.592162662500728,1,0,0,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,0,0,3,2,strong statistical lead,matched-control score 2; +53.8 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/181600013,https://results.cik.bg/pe202604/protokoli/64/18/181600013.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/181600013.0.pdf
